id,gid,x,y,v_x,v_y,radius,time
5,5,-4.151065,-4.224586,0.728355,0.607042,0.500000,2.600000
6,6,-0.005242,-4.453372,0.003663,1.712853,0.500000,2.600000
7,7,3.815554,-3.984392,-0.740921,0.932428,0.500000,2.600000
0,0,4.261201,0.170291,-1.363573,-0.001959,0.500000,2.700000
1,1,3.996536,3.532045,-0.964528,-0.956845,0.500000,2.700000
2,2,-0.058492,3.742133,0.120946,-1.712292,0.500000,2.700000
3,3,-4.035235,3.688173,0.691907,-0.860507,0.500000,2.700000
4,4,-4.548732,0.023809,1.479479,-0.082225,0.500000,2.700000
5,5,-4.071990,-4.156450,0.790756,0.681353,0.500000,2.700000
6,6,-0.007373,-4.271030,-0.021304,1.823417,0.500000,2.700000
7,7,3.733790,-3.908675,-0.817633,0.757177,0.500000,2.700000
0,0,4.231768,0.168506,-0.294336,-0.017849,0.500000,2.800000
1,1,3.911384,3.464662,-0.851523,-0.673828,0.500000,2.800000
2,2,-0.066466,3.712724,-0.079740,-0.294091,0.500000,2.800000
3,3,-3.941396,3.637203,0.938396,-0.509692,0.500000,2.800000
4,4,-4.418573,0.021800,1.301592,-0.020088,0.500000,2.800000
5,5,-3.994716,-4.088898,0.772740,0.675527,0.500000,2.800000
6,6,-0.002552,-4.085079,0.048208,1.859516,0.500000,2.800000
7,7,3.656715,-3.862821,-0.770752,0.458534,0.500000,2.800000
0,0,4.098232,0.154289,-1.335354,-0.142175,0.500000,2.900000
1,1,3.843903,3.385941,-0.674814,-0.787210,0.500000,2.900000
2,2,-0.031089,3.701537,0.353773,-0.111869,0.500000,2.900000
3,3,-3.905521,3.536325,0.358750,-1.008784,0.500000,2.900000
4,4,-4.270643,0.033908,1.479297,0.121082,0.500000,2.900000
5,5,-3.909755,-4.036464,0.849602,0.524341,0.500000,2.900000
6,6,-0.005617,-3.915461,-0.030648,1.696173,0.500000,2.900000
7,7,3.588434,-3.786024,-0.682810,0.767972,0.500000,2.900000
0,0,4.076800,0.107352,-0.214325,-0.469361,0.500000,3.000000
1,1,3.762296,3.317937,-0.816069,-0.680037,0.500000,3.000000
2,2,-0.007367,3.675937,0.237219,-0.255999,0.500000,3.000000
3,3,-3.836406,3.446914,0.691150,-0.894108,0.500000,3.000000
4,4,-4.144200,-0.002422,1.264426,-0.363306,0.500000,3.000000
5,5,-3.824985,-3.953882,0.847709,0.825817,0.500000,3.000000
6,6,0.003923,-3.751694,0.095401,1.637678,0.500000,3.000000
7,7,3.533659,-3.709338,-0.547752,0.766861,0.500000,3.000000
0,0,4.063705,0.063051,-0.130948,-0.443011,0.500000,3.100000
1,1,3.677215,3.201658,-0.850809,-1.162791,0.500000,3.100000
2,2,0.021512,3.654523,0.288793,-0.214147,0.500000,3.100000
