id,gid,x,y,v_x,v_y,radius,time
2,2,0.096587,3.994921,0.042789,-1.028106,0.500000,3.600000
3,3,-3.004576,3.059727,0.674547,-0.599390,0.500000,3.600000
4,4,-4.547185,-0.002783,0.887954,0.020590,0.500000,3.600000
5,5,-2.954494,-2.956830,0.685603,0.653536,0.500000,3.600000
6,6,0.101821,-3.911966,0.020773,1.053322,0.500000,3.600000
7,7,3.085773,-3.293033,-0.756885,0.561197,0.500000,3.600000
0,0,4.273473,-0.037989,-0.861730,-0.085988,0.500000,3.700000
1,1,3.116334,3.261617,-0.618558,-0.538129,0.500000,3.700000
2,2,0.102705,3.894728,0.061180,-1.001929,0.500000,3.700000
3,3,-2.937190,3.002216,0.673855,-0.575116,0.500000,3.700000
4,4,-4.459076,-0.000248,0.881086,0.025356,0.500000,3.700000
5,5,-2.890611,-2.892579,0.638831,0.642512,0.500000,3.700000
6,6,0.109321,-3.807857,0.074999,1.041092,0.500000,3.700000
7,7,3.010126,-3.238114,-0.756476,0.549194,0.500000,3.700000
0,0,4.191386,-0.048097,-0.820871,-0.101089,0.500000,3.800000
1,1,3.055064,3.207606,-0.612705,-0.540106,0.500000,3.800000
2,2,0.107661,3.798946,0.049560,-0.957818,0.500000,3.800000
3,3,-2.867601,2.944087,0.695891,-0.581288,0.500000,3.800000
4,4,-4.372054,0.003906,0.870226,0.041533,0.500000,3.800000
5,5,-2.827200,-2.829366,0.634102,0.632123,0.500000,3.800000
6,6,0.108242,-3.698638,-0.010787,1.092188,0.500000,3.800000
7,7,2.938855,-3.190908,-0.712703,0.472059,0.500000,3.800000
0,0,4.106218,-0.059549,-0.851676,-0.114512,0.500000,3.900000
1,1,2.996269,3.153527,-0.587944,-0.540794,0.500000,3.900000
2,2,0.118713,3.704524,0.110520,-0.944223,0.500000,3.900000
3,3,-2.801574,2.888793,0.660272,-0.552943,0.500000,3.900000
4,4,-4.285564,0.008211,0.864893,0.043057,0.500000,3.900000
5,5,-2.762798,-2.771239,0.644020,0.581279,0.500000,3.900000
6,6,0.108796,-3.592275,0.005533,1.063632,0.500000,3.900000
7,7,2.863534,-3.138630,-0.753217,0.522780,0.500000,3.900000
0,0,4.019867,-0.072646,-0.863514,-0.130971,0.500000,4.000000
1,1,2.943817,3.103334,-0.524521,-0.501921,0.500000,4.000000
2,2,0.124899,3.607880,0.061857,-0.966440,0.500000,4.000000
3,3,-2.732941,2.833984,0.686334,-0.548087,0.500000,4.000000
4,4,-4.199070,0.012756,0.864948,0.045452,0.500000,4.000000
5,5,-2.699385,-2.710400,0.634133,0.608380,0.500000,4.000000
6,6,0.107307,-3.490818,-0.014886,1.014573,0.500000,4.000000
7,7,2.788293,-3.084816,-0.752407,0.538138,0.500000,4.000000
0,0,3.933925,-0.085737,-0.859418,-0.130909,0.500000,4.100000
1,1,2.891468,3.050982,-0.523492,-0.523525,0.500000,4.100000
2,2,0.136772,3.514411,0.118737,-0.934689,0.500000,4.100000
3,3,-2.664526,2.781956,0.684144,-0.520283,0.500000,4.100000
4,4,-4.116476,0.019038,0.825935,0.062817,0.500000,4.100000
5,5,-2.644095,-2.651276,0.552902,0.591241,0.500000,4.100000
6,6,0.113754,-3.390110,0.064471,1.007075,0.500000,4.100000
7,7,2.711115,-3.033982,-0.771783,0.508347,0.500000,4.100000
0,0,3.852341,-0.100817,-0.815839,-0.150800,0.500000,4.200000
1,1,2.840365,2.997403,-0.511034,-0.535786,0.500000,4.200000
2,2,0.146998,3.422539,0.102260,-0.918715,0.500000,4.200000
3,3,-2.593335,2.727083,0.711908,-0.548730,0.500000,4.200000
4,4,-4.032507,0.026227,0.839694,0.071893,0.500000,4.200000
5,5,-2.588108,-2.587380,0.559872,0.638964,0.500000,4.200000
