id,gid,x,y,v_x,v_y,radius,time
2,1,-4.716767,0.000000,-1.187674,0.000000,0.750000,5.100000
0,0,-3.689697,-1.967108,1.239574,-0.042763,0.750000,5.200000
1,0,-3.689697,1.967108,1.239574,0.042763,0.750000,5.200000
2,1,-4.837916,0.000000,-1.211493,0.000000,0.750000,5.200000
0,0,-3.564587,-1.968586,1.251097,-0.014777,0.750000,5.300000
1,0,-3.564587,1.968586,1.251097,0.014777,0.750000,5.300000
2,1,-4.960873,0.000000,-1.229573,0.000000,0.750000,5.300000
0,0,-3.438572,-1.967775,1.260148,0.008106,0.750000,5.400000
1,0,-3.438572,1.967775,1.260148,-0.008106,0.750000,5.400000
2,1,-5.085247,0.000000,-1.243738,0.000000,0.750000,5.400000
0,0,-3.311838,-1.965111,1.267342,0.026645,0.750000,5.500000
1,0,-3.311838,1.965111,1.267342,-0.026645,0.750000,5.500000
2,1,-5.210747,0.000000,-1.255003,0.000000,0.750000,5.500000
0,0,-3.184530,-1.960947,1.273079,0.041634,0.750000,5.600000
1,0,-3.184530,1.960947,1.273079,-0.041634,0.750000,5.600000
2,1,-5.337148,0.000000,-1.264004,0.000000,0.750000,5.600000
0,0,-3.056764,-1.955572,1.277658,0.053749,0.750000,5.700000
1,0,-3.056764,1.955572,1.277658,-0.053749,0.750000,5.700000
2,1,-5.464268,0.000000,-1.271204,0.000000,0.750000,5.700000
0,0,-2.928633,-1.949218,1.281314,0.063541,0.750000,5.800000
1,0,-2.928633,1.949218,1.281314,-0.063541,0.750000,5.800000
2,1,-5.591964,0.000000,-1.276963,0.000000,0.750000,5.800000
0,0,-2.800210,-1.942072,1.284232,0.071457,0.750000,5.900000
1,0,-2.800210,1.942072,1.284232,-0.071457,0.750000,5.900000
2,1,-5.720121,0.000000,-1.281570,0.000000,0.750000,5.900000
0,0,-2.671554,-1.934287,1.286561,0.077857,0.750000,6.000000
1,0,-2.671554,1.934287,1.286561,-0.077857,0.750000,6.000000
2,1,-5.848647,0.000000,-1.285256,0.000000,0.750000,6.000000
0,0,-2.542712,-1.925983,1.288420,0.083032,0.750000,6.100000
1,0,-2.542712,1.925983,1.288420,-0.083032,0.750000,6.100000
2,1,-5.977467,0.000000,-1.288205,0.000000,0.750000,6.100000
0,0,-2.413721,-1.917262,1.289903,0.087217,0.750000,6.200000
1,0,-2.413721,1.917262,1.289903,-0.087217,0.750000,6.200000
2,1,-6.106524,0.000000,-1.290564,0.000000,0.750000,6.200000
0,0,-2.284613,-1.908202,1.291087,0.090601,0.750000,6.300000
1,0,-2.284613,1.908202,1.291087,-0.090601,0.750000,6.300000
2,1,-6.235769,0.000000,-1.292451,0.000000,0.750000,6.300000
0,0,-2.155410,-1.898868,1.292032,0.093338,0.750000,6.400000
1,0,-2.155410,1.898868,1.292032,-0.093338,0.750000,6.400000
2,1,-6.365165,0.000000,-1.293961,0.000000,0.750000,6.400000
0,0,-2.026131,-1.889313,1.292785,0.095553,0.750000,6.500000
1,0,-2.026131,1.889313,1.292785,-0.095553,0.750000,6.500000
2,1,-6.494682,0.000000,-1.295169,0.000000,0.750000,6.500000
0,0,-1.896792,-1.879578,1.293387,0.097345,0.750000,6.600000
1,0,-1.896792,1.879578,1.293387,-0.097345,0.750000,6.600000
2,1,-6.624295,0.000000,-1.296135,0.000000,0.750000,6.600000
0,0,-1.767406,-1.869699,1.293866,0.098795,0.750000,6.700000
1,0,-1.767406,1.869699,1.293866,-0.098795,0.750000,6.700000
2,1,-6.753986,0.000000,-1.296908,0.000000,0.750000,6.700000
0,0,-1.637981,-1.859702,1.294249,0.099968,0.750000,6.800000
1,0,-1.637981,1.859702,1.294249,-0.099968,0.750000,6.800000
2,1,-6.883739,0.000000,-1.297526,0.000000,0.750000,6.800000
0,0,-1.508525,-1.849610,1.294554,0.100918,0.750000,6.900000
1,0,-1.508525,1.849610,1.294554,-0.100918,0.750000,6.900000
2,1,-7.013541,0.000000,-1.298021,0.000000,0.750000,6.900000
0,0,-1.379046,-1.839441,1.294798,0.101687,0.750000,7.000000
1,0,-1.379046,1.839441,1.294798,-0.101687,0.750000,7.000000
2,1,-7.143383,0.000000,-1.298417,0.000000,0.750000,7.000000
0,0,-1.249546,-1.829210,1.294992,0.102310,0.750000,7.100000
1,0,-1.249546,1.829210,1.294992,-0.102310,0.750000,7.100000
2,1,-7.273256,0.000000,-1.298734,0.000000,0.750000,7.100000
